"","X1","station","index","bicycle_count","bus_count","car_count","filename","motorcycle_count","person_count","s3url","time","truck_count","camcode","year","month","day","date","Assets_All_Index","latitude","longitude","region","rotation","street_address","time_pacific","time_est"
"186",44091,NA,817644,0,0,2,"2020-12-04-18-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-04-18-22-43-enc_104_140_cam1.jpg",2020-12-04 18:22:43,0,NA,2020,12,4,"12/4/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-04 10:22:43,10:22:43
"187",44092,NA,815334,0,0,0,"2020-12-04-11-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-04-11-22-43-enc_104_140_cam1.jpg",2020-12-04 11:22:43,1,NA,2020,12,4,"12/4/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-04 03:22:43,03:22:43
"188",44093,NA,1031064,0,0,7,"2020-12-31-17-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-31-17-22-42-enc_104_140_cam1.jpg",2020-12-31 17:22:42,0,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 09:22:42,09:22:42
"189",44095,NA,848099,0,0,1,"2020-12-08-14-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-08-14-22-42-enc_104_140_cam1.jpg",2020-12-08 14:22:42,0,NA,2020,12,8,"12/8/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-08 06:22:42,06:22:42
"190",44098,NA,933884,0,0,0,"2020-12-19-10-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-10-22-42-enc_104_140_cam1.jpg",2020-12-19 10:22:42,0,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 02:22:42,02:22:42
"191",44100,NA,902127,0,0,1,"2020-12-15-10-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-15-10-22-42-enc_104_140_cam1.jpg",2020-12-15 10:22:42,0,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 02:22:42,02:22:42
"192",44102,NA,938200,0,0,6,"2020-12-19-23-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-23-22-43-enc_104_140_cam1.jpg",2020-12-19 23:22:43,1,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 15:22:43,15:22:43
"193",44106,NA,848763,0,0,5,"2020-12-08-16-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-08-16-22-42-enc_104_140_cam1.jpg",2020-12-08 16:22:42,3,NA,2020,12,8,"12/8/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-08 08:22:42,08:22:42
"194",44107,NA,965292,0,0,1,"2020-12-23-09-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-23-09-22-43-enc_104_140_cam1.jpg",2020-12-23 09:22:43,0,NA,2020,12,23,"12/23/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-23 01:22:43,01:22:43
"195",44108,NA,896859,0,0,5,"2020-12-14-18-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-14-18-22-43-enc_104_140_cam1.jpg",2020-12-14 18:22:43,1,NA,2020,12,14,"12/14/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-14 10:22:43,10:22:43
"196",44110,NA,816654,0,0,7,"2020-12-04-15-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-04-15-22-43-enc_104_140_cam1.jpg",2020-12-04 15:22:43,0,NA,2020,12,4,"12/4/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-04 07:22:43,07:22:43
"197",44112,NA,993020,0,0,2,"2020-12-26-21-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-26-21-22-42-enc_104_140_cam1.jpg",2020-12-26 21:22:42,1,NA,2020,12,26,"12/26/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-26 13:22:42,13:22:42
"198",44114,NA,870864,0,0,0,"2020-12-11-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-11-11-22-42-enc_104_140_cam1.jpg",2020-12-11 11:22:42,0,NA,2020,12,11,"12/11/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-11 03:22:42,03:22:42
"199",44117,NA,839486,0,0,0,"2020-12-07-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-07-12-22-42-enc_104_140_cam1.jpg",2020-12-07 12:22:42,0,NA,2020,12,7,"12/7/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-07 04:22:42,04:22:42
"200",44120,NA,936872,0,0,5,"2020-12-19-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-19-22-42-enc_104_140_cam1.jpg",2020-12-19 19:22:42,1,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 11:22:42,11:22:42
"201",44121,NA,920991,0,0,7,"2020-12-17-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-17-19-22-42-enc_104_140_cam1.jpg",2020-12-17 19:22:42,2,NA,2020,12,17,"12/17/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-17 11:22:42,11:22:42
"202",44122,NA,952448,0,0,0,"2020-12-21-18-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-21-18-22-43-enc_104_140_cam1.jpg",2020-12-21 18:22:43,0,NA,2020,12,21,"12/21/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-21 10:22:43,10:22:43
"203",44124,NA,808072,0,0,0,"2020-12-03-13-22-43-enc_104_140_cam1.jpg",0,1,"out/2020-12-03-13-22-43-enc_104_140_cam1.jpg",2020-12-03 13:22:43,0,NA,2020,12,3,"12/3/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-03 05:22:43,05:22:43
"204",44125,NA,961654,0,0,3,"2020-12-22-22-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-22-22-22-43-enc_104_140_cam1.jpg",2020-12-22 22:22:43,1,NA,2020,12,22,"12/22/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-22 14:22:43,14:22:43
"205",44126,NA,1000900,0,0,6,"2020-12-27-21-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-27-21-22-42-enc_104_140_cam1.jpg",2020-12-27 21:22:42,0,NA,2020,12,27,"12/27/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-27 13:22:42,13:22:42
"206",44127,NA,991046,0,0,1,"2020-12-26-15-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-26-15-22-42-enc_104_140_cam1.jpg",2020-12-26 15:22:42,0,NA,2020,12,26,"12/26/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-26 07:22:42,07:22:42
"207",44128,NA,826579,0,0,8,"2020-12-05-21-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-05-21-22-43-enc_104_140_cam1.jpg",2020-12-05 21:22:43,0,NA,2020,12,5,"12/5/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-05 13:22:43,13:22:43
"208",44130,NA,905779,0,0,8,"2020-12-15-21-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-15-21-22-42-enc_104_140_cam1.jpg",2020-12-15 21:22:42,1,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 13:22:42,13:22:42
"209",44132,NA,834191,0,0,6,"2020-12-06-20-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-06-20-22-43-enc_104_140_cam1.jpg",2020-12-06 20:22:43,0,NA,2020,12,6,"12/6/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-06 12:22:43,12:22:43
"210",44135,NA,985770,0,0,6,"2020-12-25-23-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-25-23-22-42-enc_104_140_cam1.jpg",2020-12-25 23:22:42,1,NA,2020,12,25,"12/25/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-25 15:22:42,15:22:42
"211",44136,NA,856043,0,0,2,"2020-12-09-14-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-09-14-22-42-enc_104_140_cam1.jpg",2020-12-09 14:22:42,1,NA,2020,12,9,"12/9/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-09 06:22:42,06:22:42
"212",44137,NA,937868,0,0,11,"2020-12-19-22-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-22-22-42-enc_104_140_cam1.jpg",2020-12-19 22:22:42,0,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 14:22:42,14:22:42
"213",44138,NA,874832,0,1,4,"2020-12-11-23-22-43-enc_104_140_cam1.jpg",0,2,"out/2020-12-11-23-22-43-enc_104_140_cam1.jpg",2020-12-11 23:22:43,0,NA,2020,12,11,"12/11/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-11 15:22:43,15:22:43
"214",44139,NA,889269,0,0,3,"2020-12-13-19-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-13-19-22-42-enc_104_140_cam1.jpg",2020-12-13 19:22:42,0,NA,2020,12,13,"12/13/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-13 11:22:42,11:22:42
"215",44140,NA,895205,0,0,0,"2020-12-14-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-14-13-22-42-enc_104_140_cam1.jpg",2020-12-14 13:22:42,0,NA,2020,12,14,"12/14/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-14 05:22:42,05:22:42
"216",44142,NA,825586,0,0,7,"2020-12-05-18-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-05-18-22-43-enc_104_140_cam1.jpg",2020-12-05 18:22:43,1,NA,2020,12,5,"12/5/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-05 10:22:43,10:22:43
"217",44144,NA,935544,0,0,1,"2020-12-19-15-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-15-22-42-enc_104_140_cam1.jpg",2020-12-19 15:22:42,0,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 07:22:42,07:22:42
"218",44145,NA,857039,0,0,6,"2020-12-09-17-22-43-enc_104_140_cam1.jpg",0,1,"out/2020-12-09-17-22-43-enc_104_140_cam1.jpg",2020-12-09 17:22:43,0,NA,2020,12,9,"12/9/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-09 09:22:43,09:22:43
"219",44146,NA,1006476,0,0,0,"2020-12-28-14-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-28-14-22-42-enc_104_140_cam1.jpg",2020-12-28 14:22:42,0,NA,2020,12,28,"12/28/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-28 06:22:42,06:22:42
"220",44147,NA,999916,0,0,2,"2020-12-27-18-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-27-18-22-42-enc_104_140_cam1.jpg",2020-12-27 18:22:42,0,NA,2020,12,27,"12/27/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-27 10:22:42,10:22:42
"221",44149,NA,1032709,0,0,4,"2020-12-31-22-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-31-22-22-42-enc_104_140_cam1.jpg",2020-12-31 22:22:42,2,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 14:22:42,14:22:42
"222",44150,NA,966616,0,0,1,"2020-12-23-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-23-13-22-42-enc_104_140_cam1.jpg",2020-12-23 13:22:42,0,NA,2020,12,23,"12/23/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-23 05:22:42,05:22:42
"223",44153,NA,842132,0,0,5,"2020-12-07-20-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-07-20-22-42-enc_104_140_cam1.jpg",2020-12-07 20:22:42,2,NA,2020,12,7,"12/7/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-07 12:22:42,12:22:42
"224",44155,NA,954059,0,0,9,"2020-12-21-23-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-21-23-22-43-enc_104_140_cam1.jpg",2020-12-21 23:22:43,0,NA,2020,12,21,"12/21/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-21 15:22:43,15:22:43
"225",44157,NA,855380,0,0,0,"2020-12-09-12-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-09-12-22-43-enc_104_140_cam1.jpg",2020-12-09 12:22:43,0,NA,2020,12,9,"12/9/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-09 04:22:43,04:22:43
"226",44158,NA,990388,0,0,0,"2020-12-26-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-26-13-22-42-enc_104_140_cam1.jpg",2020-12-26 13:22:42,0,NA,2020,12,26,"12/26/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-26 05:22:42,05:22:42
"227",44159,NA,1016959,0,0,10,"2020-12-29-22-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-29-22-22-42-enc_104_140_cam1.jpg",2020-12-29 22:22:42,1,NA,2020,12,29,"12/29/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-29 14:22:42,14:22:42
"228",44162,NA,1012707,0,0,0,"2020-12-29-09-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-29-09-22-42-enc_104_140_cam1.jpg",2020-12-29 09:22:42,0,NA,2020,12,29,"12/29/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-29 01:22:42,01:22:42
"229",44164,NA,957360,0,0,0,"2020-12-22-09-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-22-09-22-42-enc_104_140_cam1.jpg",2020-12-22 09:22:42,0,NA,2020,12,22,"12/22/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-22 01:22:42,01:22:42
"230",44165,NA,926281,0,0,0,"2020-12-18-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-18-11-22-42-enc_104_140_cam1.jpg",2020-12-18 11:22:42,0,NA,2020,12,18,"12/18/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-18 03:22:42,03:22:42
"231",44167,NA,846439,0,0,1,"2020-12-08-09-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-08-09-22-42-enc_104_140_cam1.jpg",2020-12-08 09:22:42,0,NA,2020,12,8,"12/8/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-08 01:22:42,01:22:42
"232",44168,NA,878752,0,0,1,"2020-12-12-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-12-11-22-42-enc_104_140_cam1.jpg",2020-12-12 11:22:42,0,NA,2020,12,12,"12/12/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-12 03:22:42,03:22:42
"233",44169,NA,842796,0,1,3,"2020-12-07-22-22-43-enc_104_140_cam1.jpg",0,1,"out/2020-12-07-22-22-43-enc_104_140_cam1.jpg",2020-12-07 22:22:43,0,NA,2020,12,7,"12/7/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-07 14:22:43,14:22:43
"234",44172,NA,1004836,0,0,1,"2020-12-28-09-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-28-09-22-42-enc_104_140_cam1.jpg",2020-12-28 09:22:42,0,NA,2020,12,28,"12/28/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-28 01:22:42,01:22:42
"235",44173,NA,965954,0,0,0,"2020-12-23-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-23-11-22-42-enc_104_140_cam1.jpg",2020-12-23 11:22:42,0,NA,2020,12,23,"12/23/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-23 03:22:42,03:22:42
"236",44174,NA,903123,0,0,1,"2020-12-15-13-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-15-13-22-42-enc_104_140_cam1.jpg",2020-12-15 13:22:42,0,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 05:22:42,05:22:42
"237",44176,NA,1021210,0,0,0,"2020-12-30-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-30-11-22-42-enc_104_140_cam1.jpg",2020-12-30 11:22:42,0,NA,2020,12,30,"12/30/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-30 03:22:42,03:22:42
"238",44178,NA,854716,0,0,0,"2020-12-09-10-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-09-10-22-42-enc_104_140_cam1.jpg",2020-12-09 10:22:42,0,NA,2020,12,9,"12/9/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-09 02:22:42,02:22:42
"239",44179,NA,811043,0,0,6,"2020-12-03-22-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-03-22-22-42-enc_104_140_cam1.jpg",2020-12-03 22:22:42,0,NA,2020,12,3,"12/3/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-03 14:22:42,14:22:42
"240",44181,NA,998604,0,0,0,"2020-12-27-14-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-27-14-22-43-enc_104_140_cam1.jpg",2020-12-27 14:22:43,0,NA,2020,12,27,"12/27/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-27 06:22:43,06:22:43
"241",44182,NA,966285,0,0,0,"2020-12-23-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-23-12-22-42-enc_104_140_cam1.jpg",2020-12-23 12:22:42,0,NA,2020,12,23,"12/23/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-23 04:22:42,04:22:42
"242",44183,NA,969926,0,0,8,"2020-12-23-23-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-23-23-22-42-enc_104_140_cam1.jpg",2020-12-23 23:22:42,0,NA,2020,12,23,"12/23/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-23 15:22:42,15:22:42
"243",44185,NA,993349,0,0,6,"2020-12-26-22-22-42-enc_104_140_cam1.jpg",0,1,"out/2020-12-26-22-22-42-enc_104_140_cam1.jpg",2020-12-26 22:22:42,0,NA,2020,12,26,"12/26/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-26 14:22:42,14:22:42
"244",44186,NA,949487,0,0,0,"2020-12-21-09-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-21-09-22-43-enc_104_140_cam1.jpg",2020-12-21 09:22:43,0,NA,2020,12,21,"12/21/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-21 01:22:43,01:22:43
"245",44189,NA,904783,0,0,4,"2020-12-15-18-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-15-18-22-42-enc_104_140_cam1.jpg",2020-12-15 18:22:42,1,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 10:22:42,10:22:42
"246",44190,NA,925950,0,0,0,"2020-12-18-10-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-18-10-22-42-enc_104_140_cam1.jpg",2020-12-18 10:22:42,0,NA,2020,12,18,"12/18/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-18 02:22:42,02:22:42
"247",44191,NA,791505,0,0,0,"2020-12-01-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-01-11-22-42-enc_104_140_cam1.jpg",2020-12-01 11:22:42,0,NA,2020,12,1,"12/1/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-01 03:22:42,03:22:42
"248",44193,NA,893899,0,0,1,"2020-12-14-09-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-14-09-22-43-enc_104_140_cam1.jpg",2020-12-14 09:22:43,0,NA,2020,12,14,"12/14/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-14 01:22:43,01:22:43
"249",44194,NA,901796,0,0,0,"2020-12-15-09-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-15-09-22-42-enc_104_140_cam1.jpg",2020-12-15 09:22:42,0,NA,2020,12,15,"12/15/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-15 01:22:42,01:22:42
"250",44196,NA,1028432,0,0,0,"2020-12-31-09-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-31-09-22-43-enc_104_140_cam1.jpg",2020-12-31 09:22:43,0,NA,2020,12,31,"12/31/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-31 01:22:43,01:22:43
"251",44198,NA,990717,0,1,1,"2020-12-26-14-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-26-14-22-42-enc_104_140_cam1.jpg",2020-12-26 14:22:42,0,NA,2020,12,26,"12/26/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-26 06:22:42,06:22:42
"252",44200,NA,814674,0,0,1,"2020-12-04-09-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-04-09-22-42-enc_104_140_cam1.jpg",2020-12-04 09:22:42,0,NA,2020,12,4,"12/4/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-04 01:22:42,01:22:42
"253",44201,NA,961323,0,0,8,"2020-12-22-21-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-22-21-22-43-enc_104_140_cam1.jpg",2020-12-22 21:22:43,0,NA,2020,12,22,"12/22/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-22 13:22:43,13:22:43
"254",44206,NA,934548,0,0,0,"2020-12-19-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-12-22-42-enc_104_140_cam1.jpg",2020-12-19 12:22:42,0,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 04:22:42,04:22:42
"255",44207,NA,810382,0,0,2,"2020-12-03-20-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-03-20-22-43-enc_104_140_cam1.jpg",2020-12-03 20:22:43,0,NA,2020,12,3,"12/3/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-03 12:22:43,12:22:43
"256",44209,NA,878420,0,0,1,"2020-12-12-10-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-12-10-22-43-enc_104_140_cam1.jpg",2020-12-12 10:22:43,0,NA,2020,12,12,"12/12/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-12 02:22:43,02:22:43
"257",44210,NA,937204,0,0,9,"2020-12-19-20-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-20-22-42-enc_104_140_cam1.jpg",2020-12-19 20:22:42,0,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 12:22:42,12:22:42
"258",44211,NA,894556,0,0,0,"2020-12-14-11-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-14-11-22-42-enc_104_140_cam1.jpg",2020-12-14 11:22:42,0,NA,2020,12,14,"12/14/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-14 03:22:42,03:22:42
"259",44212,NA,997948,0,0,0,"2020-12-27-12-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-27-12-22-42-enc_104_140_cam1.jpg",2020-12-27 12:22:42,0,NA,2020,12,27,"12/27/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-27 04:22:42,04:22:42
"260",44213,NA,936208,0,0,4,"2020-12-19-17-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-19-17-22-42-enc_104_140_cam1.jpg",2020-12-19 17:22:42,1,NA,2020,12,19,"12/19/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-19 09:22:42,09:22:42
"261",44216,NA,795489,0,0,6,"2020-12-01-23-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-01-23-22-42-enc_104_140_cam1.jpg",2020-12-01 23:22:42,0,NA,2020,12,1,"12/1/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-01 15:22:42,15:22:42
"262",44217,NA,975208,0,0,5,"2020-12-24-15-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-24-15-22-42-enc_104_140_cam1.jpg",2020-12-24 15:22:42,0,NA,2020,12,24,"12/24/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-24 07:22:42,07:22:42
"263",44219,NA,878115,0,0,0,"2020-12-12-09-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-12-09-22-42-enc_104_140_cam1.jpg",2020-12-12 09:22:42,0,NA,2020,12,12,"12/12/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-12 01:22:42,01:22:42
"264",44222,NA,809063,0,0,7,"2020-12-03-16-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-03-16-22-42-enc_104_140_cam1.jpg",2020-12-03 16:22:42,1,NA,2020,12,3,"12/3/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-03 08:22:42,08:22:42
"265",44223,NA,848431,0,0,8,"2020-12-08-15-22-42-enc_104_140_cam1.jpg",0,0,"out/2020-12-08-15-22-42-enc_104_140_cam1.jpg",2020-12-08 15:22:42,0,NA,2020,12,8,"12/8/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-08 07:22:42,07:22:42
"266",44225,NA,1022518,0,0,0,"2020-12-30-15-22-43-enc_104_140_cam1.jpg",0,0,"out/2020-12-30-15-22-43-enc_104_140_cam1.jpg",2020-12-30 15:22:43,0,NA,2020,12,30,"12/30/2020",487,49.19147402,-122.8341328,"British Columbia",0,"104 Ave And 140 St",2020-12-30 07:22:43,07:22:43
